id	parent	type	name	body	created_at	updated_at
34	1	1	Question 31.0	{"blocks":[{"key":"1afmt","text":"A 53-year-old obese man with poorly controlled non-insulin-dependent diabetes mellitus presents with fever to 39.6° C (103.2° F), jaundice, hypotension, and acute onset of right upper quadrant pain. Right upper quadrant imaging shows multiple gallstones and cholecystitis.  Urgent cholecystectomy is performed, and subsequent gall bladder fluid and blood cultures grow aerobic, non-lactose-fermenting, oxidasepositive, gram-negative rods. Blood tests show: ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"e3bl9","text":"Hematocrit: 29%","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"dj65s","text":"WBC count: 14,700/mm3","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"rsu","text":"Platelet count: 76,000/mm3","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3bmmh","text":"International Normalized Ratio: 3.2","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3au2o","text":"D-dimer: 8500 ng/mL","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"di6dh","text":"Fibrinogen levels: low","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bnjh","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bqm9m","text":"Microscopic inspection of peripheral blood smear shows schistocytes and multiple helmet cells. Clinically, there is no evidence of active bleeding. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"al74k","text":"What is the most appropriate treatment for this patient’s coagulopathy?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"e3557","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-09-05 22:42:41	2019-09-05 22:42:41
35	1	4	Question 32.0	{"blocks":[{"key":"4bu5p","text":"A 22-year-old woman presents to the physician with vaginal itching and burning. On examination, she has a foul-smelling greenish discharge. A swab sample is taken and a wet mount slide is prepared; results are shown in the image. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"aead8","text":"Which of the following medications should be prescribed for this patient?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"847sb","text":" ","type":"atomic","depth":0,"inlineStyleRanges":[],"entityRanges":[{"offset":0,"length":1,"key":0}],"data":{}},{"key":"2pqp2","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{"0":{"type":"IMAGE","mutability":"MUTABLE","data":{"src":"http://api.reel-lms.com/images/qxOyqkO0F68wIHqzfyJ7.JPG","height":"auto","width":"auto","alignment":"left"}}}}	2019-09-05 22:47:16	2019-09-05 22:47:16
36	1	1	Question 33.0	{"blocks":[{"key":"esbmf","text":"A 40-year-old man goes on a camping vacation with his family. One day after swimming in a freshwater lake near the camp site, he develops nausea and vomiting and starts to behave irrationally. His family takes him to the emergency department, where blood samples are taken and a spinal tap is performed. He is diagnosed with a rapidly progressing meningoencephalitis and dies shortly thereafter. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bnkof","text":"Which of the following protozoa was most likely the cause of the man’s illness?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5t4il","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-09-05 22:50:06	2019-09-05 22:50:06
37	1	4	Question 34.0	{"blocks":[{"key":"1v0ei","text":"A 54-year-old man presents to the clinic with scleral icterus, hepatosplenomegaly, ascites, and a history of episodes of jaundice over the past 3 years. He was involved in an auto accident when he was 21 years old, for which he required surgery and blood transfusions. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"12eg3","text":"Laboratory tests show:","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"dhoek","text":"Aspartate aminotransferase: 734 U/L","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"acud8","text":"Alanine aminotransferase: 846 U/L","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"a1djr","text":"Direct bilirubin: 0.1 mg/dL","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"d93tn","text":"Indirect bilirubin: 7.6 mg/dL","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"evnkj","text":"Assuming a viral etiology, which of the following is the most likely cause of this patient’s illness?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5ri5g","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-09-05 22:53:34	2019-09-05 22:53:34
38	1	1	Question 35.0	{"blocks":[{"key":"54tiq","text":"A 19-year-old college student presents to his family physician with a 1-week history of fever, headache, and painful exudative pharyngitis. Physical examination shows significant lymphadenopathy of the cervical nodes and hepatosplenomegaly. Laboratory studies show a WBC count of 15,000/mm3 with 55% lymphocytes. A heterophile antibody test is positive. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"d94un","text":"Which of the following is the most likely cause of this patient’s symptoms?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"2esrc","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-09-05 22:56:42	2019-09-05 22:56:42
39	1	4	Question 36.0	{"blocks":[{"key":"fic2q","text":"A 56-year-old man presents to the emergency department with sharp retrosternal pain radiating to his back and arms. The patient is sitting up and leaning forward. He states that the pain is less severe in this position and worsens when he lies down and takes a deep breath. He also indicates that he recently recovered from a fever and a cold. On physical examination a scratchy, leathery sound is heard at the lower left sternal border. An ECG is done and confirms the diagnosis. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7c6h4","text":"Which of the following microorganisms is the most likely cause of this condition?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"ceq2u","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-09-05 22:59:41	2019-09-05 22:59:41
40	1	1	Question 37.0	{"blocks":[{"key":"2unm8","text":"A 28-year-old man comes to the physician because of worsening muscle weakness that began in his legs and feet 3 days ago and has now spread to his arms and hands. Other than having a flu-like illness 2 weeks ago, the patient has been in good health. Cerebrospinal fluid analysis shows an increased protein concentration, a normal cell count, and a normal glucose level. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"b82qi","text":"An infection with which of the following organisms is the most likely cause of the nervous system syndrome described in this patient?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"2rju7","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-09-05 23:03:07	2019-09-05 23:03:07
41	1	4	Question 38.0	{"blocks":[{"key":"7cfnj","text":"A family who recently emigrated from Romania brings their 7-year-old child to the pediatrician with complaints of conjunctivitis and periorbital swelling. The child has had coughing with a runny nose and high fever for 3 days. Small lesions with blue-white centers are seen in his oral cavity. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5knfq","text":"Which of the following is the most likely cause of this child’s symptoms?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bcvgi","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-09-05 23:06:18	2019-09-05 23:06:18
42	1	1	Question 39.0	{"blocks":[{"key":"3dfuj","text":"A 34-year-old woman newly diagnosed with HIV infection is unable to access antiretroviral medications. She is aware that if untreated, her disease will progress and make her susceptible to different infections. She inquires about the natural course her disease may take and the different infections she might acquire. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"4tobn","text":"Which of the following conditions is most likely to manifest only when the T cell count drops below 50/mm3?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"enal5","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-09-05 23:09:43	2019-09-05 23:09:43
43	1	1	Question 40.0	{"blocks":[{"key":"83kub","text":"A 51-year-old man living near St. Louis, Missouri presents to his primary care physician with recent-onset productive cough, pleuritic chest pain, and a fever of 39.1°C (102.4°F). He recently returned from a business trip to Phoenix, Arizona. A sample of the man’s purulent sputum is sent for analysis, which reveals yeast cells up to 15 μm in diameter. The pathologist is able to identify several dividing yeast organisms. Direct fluorescent antibody staining (see image) is notable for large, broadbased budding from mother cells. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"ehtts","text":"What fungal species is responsible for this man’s illness?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"59l5v","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"9teei","text":" ","type":"atomic","depth":0,"inlineStyleRanges":[],"entityRanges":[{"offset":0,"length":1,"key":0}],"data":{}},{"key":"57agp","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{"0":{"type":"IMAGE","mutability":"MUTABLE","data":{"src":"http://api.reel-lms.com/images/0hxr0Gf3Iiv8cV916ggJ.JPG","height":"auto","width":"auto","alignment":"left"}}}}	2019-09-05 23:14:27	2019-09-05 23:14:27
46	7	1	Cardiology MCQ Question 1	{"blocks":[{"key":"120ma","text":"What effect would severe mitral valve stenosis have on the S1 heart sound?","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":74,"style":"color-rgb(0,0,0)"},{"offset":0,"length":74,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":74,"style":"fontsize-28"},{"offset":0,"length":74,"style":"fontfamily-Source Sans Pro\", sans-serif"}],"entityRanges":[],"data":{"text-align":"start"}}],"entityMap":{}}	2019-09-30 10:40:54	2019-09-30 10:45:25
47	7	1	Cardiology MCQ Question 2	{"blocks":[{"key":"cnmdl","text":" What could a pericardial knock indicate?","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":1,"length":40,"style":"color-rgb(0,0,0)"},{"offset":1,"length":40,"style":"bgcolor-rgb(255,255,255)"},{"offset":1,"length":40,"style":"fontsize-28"},{"offset":1,"length":40,"style":"fontfamily-Source Sans Pro\", sans-serif"}],"entityRanges":[],"data":{"text-align":"start"}}],"entityMap":{}}	2019-09-30 10:44:57	2019-09-30 10:44:57
48	7	1	Cardiology MCQ Question 3	{"blocks":[{"key":"98f7r","text":"Atrial fibrillation has this effect on the S4 heart sound?","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":58,"style":"color-rgb(0,0,0)"},{"offset":0,"length":58,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":58,"style":"fontsize-28"},{"offset":0,"length":58,"style":"fontfamily-Source Sans Pro\", sans-serif"}],"entityRanges":[],"data":{"text-align":"start"}}],"entityMap":{}}	2019-09-30 10:47:05	2019-09-30 10:47:05
49	6	1	Angiology MCQ Questions 1	{"blocks":[{"key":"bf2u4","text":"Why is the angle of insonation important in vascular ultrasonography?","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":69,"style":"color-rgb(98,98,98)"},{"offset":0,"length":69,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":69,"style":"fontsize-15"},{"offset":0,"length":69,"style":"fontfamily-Lato, Arial, Tahoma, sans-serif"}],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-09-30 10:50:29	2019-09-30 10:50:29
50	6	1	Angiology MCQ Question 2	{"blocks":[{"key":"c4csp","text":"You scan a vertebral artery of a patient suspected for having subclavian steal. The waveform is normal. Which of the following is the appropriate next step?","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":156,"style":"color-rgb(98,98,98)"},{"offset":0,"length":156,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":156,"style":"fontsize-15"},{"offset":0,"length":156,"style":"fontfamily-Lato, Arial, Tahoma, sans-serif"}],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-09-30 10:52:17	2019-09-30 10:52:17
51	6	1	Angiology MCQ Question 3	{"blocks":[{"key":"4a4m1","text":"Which of the following is the correct definition of the resistive index (RI)?","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":77,"style":"color-rgb(98,98,98)"},{"offset":0,"length":77,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":77,"style":"fontsize-15"},{"offset":0,"length":77,"style":"fontfamily-Lato, Arial, Tahoma, sans-serif"}],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-09-30 10:54:00	2019-09-30 10:54:00
58	17	1	Single Question	{"blocks":[{"key":"4ocku","text":"Single Question Description","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-10-16 05:07:34	2019-10-16 05:07:34
59	17	2	Multi Question	{"blocks":[{"key":"e64f5","text":"Multi Question Description ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-10-16 05:09:50	2019-10-16 05:09:50
60	17	3	Short Question	{"blocks":[{"key":"992mk","text":"Short Question Description","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-10-16 05:11:08	2019-10-16 05:11:08
61	17	4	Hybrid Question	{"blocks":[{"key":"5kgud","text":"Hybrid Question Description ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2019-10-16 05:14:02	2019-10-16 05:14:02
63	18	1	1.0	{"blocks":[{"key":"ee4qv","text":"A 60-year-old homeless man comes to the emergency room after 2 weeks of worsening fatigue and weakness. At first, he thought his symptoms were due to a cold, but he has had no fever. His diet is relatively poor and he usually eats whatever he can find. The patient denies chest pain, diaphoresis, dizziness, myalgia, and headaches. On physical examination the attending physician notices the odor of alcohol upon breathing. The patient has diffusely swollen gums and skin bruising.","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":481,"style":"fontsize-14"}],"entityRanges":[],"data":{}},{"key":"fu68g","text":"What vitamin is most likely deficient? ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":38,"style":"fontsize-14pt"},{"offset":0,"length":38,"style":"fontfamily-Calibri, sans-serif"},{"offset":0,"length":39,"style":"fontsize-14"}],"entityRanges":[],"data":{}},{"key":"84urm","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-01-05 20:36:55	2020-01-05 20:36:55
